Carrier Code,Date (YYYY-MM-DD),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,2016-11-15,1290,N955DN,DTW,06:00:00,05:57:00,-3,0,0,0,0,0
DL,2016-11-15,1331,N378NW,DTW,09:40:00,09:30:00,-10,0,0,0,0,0
DL,2016-11-15,1669,N944DL,MSP,14:59:00,14:56:00,-3,0,0,0,0,0
DL,2016-11-15,1754,N307DX,ATL,13:47:00,13:52:00,5,0,0,0,0,0
DL,2016-11-15,1791,N360NW,DTW,12:45:00,12:39:00,-6,0,0,0,0,0
DL,2016-11-15,1845,N965DN,MSP,19:29:00,19:24:00,-5,0,0,0,0,0
DL,2016-11-15,1906,N309DN,ATL,10:05:00,10:00:00,-5,0,0,0,0,0
DL,2016-11-15,1907,N307DX,ATL,08:15:00,08:19:00,4,0,0,0,0,0
DL,2016-11-15,1908,N301DN,ATL,11:06:00,11:06:00,0,0,0,0,0,0
DL,2016-11-15,1911,N311DN,ATL,12:15:00,12:14:00,-1,0,0,0,0,0
DL,2016-11-15,1913,N308DN,ATL,17:45:00,17:45:00,0,0,0,0,0,0
DL,2016-11-15,1914,N302DN,ATL,16:15:00,16:09:00,-6,0,0,0,0,0
DL,2016-11-15,1920,N306DN,ATL,19:30:00,19:25:00,-5,0,0,0,0,0
DL,2016-11-15,1922,N303DN,ATL,20:25:00,20:21:00,-4,0,0,0,0,0
DL,2016-11-15,1963,N349NW,ATL,06:00:00,05:59:00,-1,0,0,0,0,0
DL,2016-11-15,2063,N909DA,MSP,08:40:00,08:42:00,2,0,0,0,0,0
DL,2016-11-15,2067,N903DA,MSP,06:30:00,06:24:00,-6,0,0,0,0,0
DL,2016-11-15,2068,N922DX,MSP,17:09:00,17:06:00,-3,0,0,0,0,0
DL,2016-11-15,2122,N3755D,SLC,07:15:00,07:12:00,-3,0,0,0,0,0
DL,2016-11-15,2138,N322NB,DTW,19:40:00,19:38:00,-2,0,0,0,0,0
DL,2016-11-15,2441,N6703D,SLC,16:44:00,16:39:00,-5,0,0,0,0,0
DL,2017-11-15,0098,N357NB,DTW,15:00:00,14:55:00,-5,0,0,0,0,0
DL,2017-11-15,0132,N315NB,DTW,12:40:00,12:33:00,-7,0,0,0,0,0
DL,2017-11-15,0136,N370NW,DTW,17:43:00,17:45:00,2,0,0,15,0,0
DL,2017-11-15,0151,N324DX,ATL,15:04:00,14:59:00,-5,0,0,0,0,0
DL,2017-11-15,0639,N355NW,ATL,06:00:00,05:58:00,-2,0,0,0,0,0
DL,2017-11-15,0820,N308DN,ATL,12:28:00,12:27:00,-1,0,0,0,0,0
DL,2017-11-15,0844,N311DN,ATL,13:30:00,13:35:00,5,0,0,0,0,0
DL,2017-11-15,1139,N307DX,ATL,08:15:00,08:31:00,16,16,0,2,0,0
DL,2017-11-15,1368,N327NW,MSP,06:15:00,06:08:00,-7,0,0,0,0,0
DL,2017-11-15,1541,N358NB,MSP,19:09:00,19:19:00,10,0,0,0,0,0
DL,2017-11-15,1578,N328NW,MSP,16:58:00,16:56:00,-2,0,0,0,0,0
DL,2017-11-15,1671,N331NW,MSP,14:45:00,14:41:00,-4,0,0,0,0,0
DL,2017-11-15,1726,N709TW,LAX,17:25:00,17:21:00,-4,0,0,0,0,0
DL,2017-11-15,1995,N3763D,MSP,11:40:00,11:36:00,-4,0,0,0,0,0
DL,2017-11-15,2051,N309US,DTW,19:45:00,20:22:00,37,1,0,2,0,36
DL,2017-11-15,2063,N362NW,MSP,08:40:00,08:39:00,-1,0,0,0,0,0
DL,2017-11-15,2109,N315NB,DTW,07:30:00,07:29:00,-1,0,0,0,0,0
DL,2017-11-15,2209,N337NW,ATL,07:00:00,06:59:00,-1,0,0,0,0,0
DL,2017-11-15,2244,N332NW,DTW,06:00:00,05:52:00,-8,0,0,0,0,0
DL,2017-11-15,2353,N367NW,DTW,09:40:00,09:39:00,-1,0,0,0,0,0
DL,2017-11-15,2460,N304DN,ATL,11:10:00,11:06:00,-4,0,0,0,0,0
DL,2017-11-15,2490,N326DN,ATL,19:30:00,19:27:00,-3,0,0,0,0,0
DL,2017-11-15,2544,N308DN,ATL,18:00:00,18:04:00,4,0,0,0,0,0
DL,2017-11-15,2586,N658DL,SLC,16:40:00,16:43:00,3,0,0,0,0,0
DL,2017-11-15,2604,N314DN,ATL,10:05:00,10:04:00,-1,0,0,0,0,0
DL,2017-11-15,2614,N315DN,ATL,16:15:00,16:08:00,-7,0,0,0,0,0
DL,2018-11-15,0336,N368NW,DTW,14:59:00,15:42:00,43,39,0,0,0,0
DL,2018-11-15,0566,N360NB,DTW,12:40:00,14:27:00,107,0,15,33,0,92
DL,2018-11-15,0702,N331NW,DTW,17:58:00,19:51:00,113,0,14,0,0,88
DL,2018-11-15,0712,N339NB,DTW,19:39:00,23:58:00,259,62,0,0,0,175
DL,2018-11-15,0814,N323DN,ATL,19:09:00,19:55:00,46,0,28,3,0,18
DL,2018-11-15,0820,N314DN,ATL,12:20:00,13:35:00,75,0,7,24,0,68
DL,2018-11-15,0839,N342NW,ATL,06:00:00,05:54:00,-6,0,0,0,0,0
DL,2018-11-15,0844,N362DN,ATL,13:45:00,14:49:00,64,0,43,19,0,21
DL,2018-11-15,0932,N362NB,DTW,07:45:00,09:20:00,95,0,95,21,0,0
DL,2018-11-15,0939,N6704Z,SLC,16:52:00,16:53:00,1,0,0,0,0,0
DL,2018-11-15,1224,N339DN,ATL,20:35:00,21:09:00,34,0,1,1,0,33
DL,2018-11-15,1368,N325US,MSP,06:18:00,06:16:00,-2,0,0,0,0,0
DL,2018-11-15,1420,N981AT,JFK,06:00:00,05:56:00,-4,0,0,0,0,0
DL,2018-11-15,1456,N337NB,MSP,11:07:00,11:13:00,6,0,6,46,0,0
DL,2018-11-15,1541,N337NB,MSP,20:08:00,23:22:00,194,169,0,0,0,0
DL,2018-11-15,1578,N358DN,MSP,17:04:00,18:03:00,59,0,0,16,0,20
DL,2018-11-15,1612,N356NW,DTW,06:00:00,05:55:00,-5,0,0,0,0,0
DL,2018-11-15,1671,N367NW,MSP,14:55:00,16:09:00,74,0,12,6,0,62
DL,2018-11-15,1726,N706TW,LAX,17:15:00,17:42:00,27,0,0,0,0,0
DL,2018-11-15,1794,N312DN,ATL,16:20:00,17:03:00,43,0,11,6,0,32
DL,2018-11-15,1822,N344DN,ATL,18:07:00,18:52:00,45,0,2,0,0,31
DL,2018-11-15,2063,N318NB,MSP,08:30:00,08:45:00,15,0,15,18,0,0
DL,2018-11-15,2140,N301DV,ATL,08:15:00,08:57:00,42,0,42,74,0,0
DL,2018-11-15,2267,N367NW,DTW,09:50:00,09:57:00,7,0,7,45,0,0
DL,2018-11-15,2460,N363DN,ATL,11:09:00,16:09:00,300,0,228,4,0,72
DL,2018-11-15,2595,N359NW,ATL,07:00:00,06:59:00,-1,0,0,31,0,0
DL,2018-11-15,2604,N307DX,ATL,10:09:00,11:06:00,57,0,57,19,0,0
DL,2018-11-15,2738,N339DN,ATL,15:00:00,15:38:00,38,0,8,0,0,25
DL,2019-11-15,0832,N6708D,SLC,16:39:00,16:36:00,-3,0,0,0,0,0
DL,2019-11-15,0839,N322US,ATL,06:00:00,05:55:00,-5,0,0,0,0,0
DL,2019-11-15,0952,N323US,MSP,19:35:00,19:34:00,-1,0,0,0,0,0
DL,2019-11-15,1139,N380DN,ATL,08:00:00,08:01:00,1,0,0,0,0,0
DL,2019-11-15,1144,N346DN,DTW,17:37:00,17:37:00,0,0,0,0,0,0
DL,2019-11-15,1368,N352NB,MSP,06:00:00,05:55:00,-5,0,0,0,0,0
DL,2019-11-15,1421,N385DZ,DTW,09:36:00,09:36:00,0,0,0,0,0,0
DL,2019-11-15,1464,N340NB,MSP,11:04:00,10:57:00,-7,0,0,0,0,0
DL,2019-11-15,1515,N375DN,MSP,08:30:00,08:30:00,0,0,0,0,0,0
DL,2019-11-15,1589,N326DN,MSP,17:00:00,17:02:00,2,0,0,0,0,0
DL,2019-11-15,1618,N935AT,CVG,14:00:00,13:56:00,-4,0,0,0,0,0
DL,2019-11-15,1631,N703TW,LAX,17:20:00,17:19:00,-1,0,0,0,0,0
DL,2019-11-15,1647,N935AT,CVG,09:38:00,09:38:00,0,0,0,0,0,0
DL,2019-11-15,1764,N370NB,MSP,14:45:00,14:45:00,0,0,0,0,0,0
DL,2019-11-15,1812,N930AT,CVG,18:59:00,18:51:00,-8,0,0,0,0,0
DL,2019-11-15,1960,N323US,DTW,06:00:00,05:54:00,-6,0,0,0,0,0
DL,2019-11-15,1963,N351DN,ATL,16:14:00,16:13:00,-1,0,0,0,0,0
DL,2019-11-15,2086,N968AT,JFK,06:00:00,06:00:00,0,0,0,0,0,0
DL,2019-11-15,2238,N356DN,ATL,17:58:00,17:57:00,-1,0,0,0,0,0
DL,2019-11-15,2267,N322NB,DTW,07:20:00,07:17:00,-3,0,0,0,0,0
DL,2019-11-15,2349,N334DN,ATL,15:02:00,15:02:00,0,0,0,0,0,0
DL,2019-11-15,2373,N397DN,DTW,20:10:00,20:08:00,-2,0,0,0,0,0
DL,2019-11-15,2594,N342DN,ATL,11:14:00,11:24:00,10,0,0,0,0,0
DL,2019-11-15,2595,N353NW,ATL,06:59:00,06:55:00,-4,0,0,0,0,0
DL,2019-11-15,2602,N353DN,ATL,12:16:00,12:18:00,2,0,0,0,0,0
DL,2019-11-15,2638,N333DX,ATL,10:13:00,10:16:00,3,0,0,0,0,0
DL,2019-11-15,2799,N396DN,ATL,13:30:00,13:47:00,17,0,0,0,0,0
DL,2019-11-15,2811,N339DN,ATL,18:59:00,18:58:00,-1,0,0,0,0,0
DL,2019-11-15,2909,N386DN,ATL,20:30:00,20:27:00,-3,0,0,0,0,0
DL,2019-11-15,2945,N370DN,DTW,12:59:00,13:00:00,1,0,0,0,0,0
DL,2020-11-15,0317,N3769L,LAX,17:15:00,17:08:00,-7,0,0,0,0,0
DL,2020-11-15,0416,N398DN,ATL,08:10:00,08:04:00,-6,0,0,0,0,0
DL,2020-11-15,0432,N345DN,ATL,11:05:00,10:55:00,-10,0,0,0,0,0
DL,2020-11-15,0440,N351DN,ATL,14:40:00,14:36:00,-4,0,0,0,0,0
DL,2020-11-15,0457,N350NA,ATL,07:00:00,06:58:00,-2,0,0,0,0,0
DL,2020-11-15,0459,N356DN,ATL,12:59:00,12:58:00,-1,0,0,0,0,0
DL,2020-11-15,0464,N397DN,ATL,16:45:00,16:40:00,-5,0,0,0,0,0
DL,2020-11-15,0476,N380DN,ATL,19:25:00,19:17:00,-8,0,0,0,0,0
DL,2020-11-15,0777,N6705Y,SLC,17:59:00,17:49:00,-10,0,0,0,0,0
DL,2020-11-15,1043,N335DN,MSP,17:36:00,17:31:00,-5,0,0,0,0,0
DL,2020-11-15,1051,N352NB,MSP,07:55:00,07:49:00,-6,0,0,0,0,0
DL,2020-11-15,1108,N374NW,MSP,12:55:00,12:49:00,-6,0,0,0,0,0
DL,2020-11-15,1559,N316NB,DTW,10:00:00,09:55:00,-5,0,0,0,0,0
DL,2020-11-15,1567,N359NB,DTW,06:00:00,05:59:00,-1,0,0,0,0,0
DL,2020-11-15,2022,N347NB,MSP,14:55:00,16:56:00,121,5,0,0,0,112
DL,2020-11-15,2024,N359NB,DTW,13:14:00,13:07:00,-7,0,0,0,0,0
DL,2020-11-15,2096,N321NB,DTW,17:30:00,17:23:00,-7,0,0,0,0,0
DL,2021-11-15,0306,N376DN,ATL,12:59:00,13:03:00,4,0,0,0,0,0
DL,2021-11-15,0307,N363DN,ATL,09:15:00,09:14:00,-1,0,0,0,0,0
DL,2021-11-15,0342,N702TW,LAX,17:25:00,17:23:00,-2,0,0,0,0,0
DL,2021-11-15,0361,N330DX,ATL,19:35:00,19:35:00,0,0,0,0,0,0
DL,2021-11-15,0395,N329DN,ATL,10:30:00,10:33:00,3,0,0,0,0,0
DL,2021-11-15,0418,N357DN,ATL,14:59:00,14:59:00,0,0,0,0,0,0
DL,2021-11-15,0457,N354NW,ATL,07:05:00,07:01:00,-4,0,0,0,0,0
DL,2021-11-15,0464,N112DN,ATL,17:30:00,17:27:00,-3,0,0,0,0,0
DL,2021-11-15,0528,N321US,ATL,06:00:00,05:55:00,-5,0,0,0,0,0
DL,2021-11-15,0538,N371DN,ATL,11:59:00,11:52:00,-7,0,0,0,0,0
DL,2021-11-15,0539,N324DX,ATL,08:15:00,08:15:00,0,0,0,0,0,0
DL,2021-11-15,0760,N694DL,SLC,17:10:00,17:09:00,-1,0,0,0,0,0
DL,2021-11-15,1343,N370NW,MSP,15:10:00,15:10:00,0,0,0,0,0,0
DL,2021-11-15,1530,N365DN,DTW,09:50:00,09:47:00,-3,0,0,0,0,0
DL,2021-11-15,1637,N316DN,DTW,20:27:00,20:24:00,-3,0,0,0,0,0
DL,2021-11-15,1740,N317US,MSP,06:25:00,06:17:00,-8,0,0,0,0,0
DL,2021-11-15,2244,N347NW,MSP,18:30:00,18:38:00,8,0,0,0,0,0
DL,2021-11-15,2289,N355NB,MSP,12:05:00,11:57:00,-8,0,0,0,0,0
DL,2021-11-15,2623,N343NB,DTW,12:56:00,12:53:00,-3,0,0,0,0,0
DL,2021-11-15,2675,N370NW,MSP,07:30:00,08:05:00,35,0,0,32,0,0
DL,2021-11-15,2885,N319US,DTW,06:15:00,06:12:00,-3,0,0,0,0,0
DL,2021-11-15,2995,N384DN,DTW,17:10:00,17:03:00,-7,0,0,0,0,0
DL,2022-11-15,0306,N328NW,ATL,13:00:00,12:54:00,-6,0,0,0,0,0
DL,2022-11-15,0342,N723TW,LAX,17:30:00,17:34:00,4,0,0,0,0,0
DL,2022-11-15,0395,N309DN,ATL,10:16:00,10:33:00,17,0,0,2,0,17
DL,2022-11-15,0418,N361NW,ATL,14:00:00,13:56:00,-4,0,0,0,0,0
DL,2022-11-15,0457,N361NW,ATL,06:59:00,06:58:00,-1,0,0,0,0,0
DL,2022-11-15,0472,N669DN,SLC,17:20:00,20:09:00,169,0,0,12,0,169
DL,2022-11-15,0528,N324NB,ATL,06:00:00,05:54:00,-6,0,0,0,0,0
DL,2022-11-15,0560,N398DN,ATL,09:00:00,08:54:00,-6,0,0,23,0,0
DL,2022-11-15,0910,N382DN,ATL,11:59:00,11:50:00,-9,0,0,0,0,0
DL,2022-11-15,0975,N6704Z,ATL,17:15:00,17:23:00,8,0,0,0,0,0
DL,2022-11-15,1343,N330NB,MSP,15:05:00,15:12:00,7,0,0,9,0,7
DL,2022-11-15,1522,N330NW,ATL,08:00:00,07:55:00,-5,0,0,0,0,0
DL,2022-11-15,1637,N372NW,DTW,20:34:00,20:52:00,18,0,0,0,0,0
DL,2022-11-15,1740,N364NB,MSP,06:00:00,05:50:00,-10,0,0,0,0,0
DL,2022-11-15,2093,N347NW,MSP,11:35:00,11:38:00,3,0,0,0,0,0
DL,2022-11-15,2206,N362DN,ATL,18:55:00,19:07:00,12,10,0,34,0,2
DL,2022-11-15,2244,N340NW,MSP,18:53:00,19:11:00,18,0,0,0,0,0
DL,2022-11-15,2327,N342NW,ATL,19:55:00,19:56:00,1,0,0,0,0,0
DL,2022-11-15,2623,N357NB,DTW,13:00:00,13:00:00,0,0,0,0,0,0
DL,2022-11-15,2675,N331NW,MSP,07:37:00,07:44:00,7,0,0,0,0,0
DL,2022-11-15,2875,N380DN,DTW,10:00:00,09:57:00,-3,0,0,0,0,0
DL,2022-11-15,2885,N363NW,DTW,06:00:00,05:57:00,-3,0,0,0,0,0
DL,2022-11-15,2995,N357NB,DTW,18:25:00,18:24:00,-1,0,0,0,0,0
DL,2023-11-15,0343,N367DN,ATL,07:59:00,07:58:00,-1,0,0,0,0,0
DL,2023-11-15,0380,N125DN,ATL,12:10:00,12:08:00,-2,0,0,0,0,0
DL,2023-11-15,0410,N337NB,ATL,06:00:00,05:57:00,-3,0,0,0,0,0
DL,2023-11-15,0426,N121DZ,ATL,10:10:00,10:07:00,-3,0,0,0,0,0
DL,2023-11-15,0455,N358DN,ATL,09:00:00,08:56:00,-4,0,0,0,0,0
DL,2023-11-15,0553,N525DA,SLC,17:20:00,17:17:00,-3,0,0,0,0,0
DL,2023-11-15,0736,N710TW,LAX,17:20:00,17:20:00,0,0,0,0,0,0
DL,2023-11-15,0737,N310DN,ATL,14:05:00,14:01:00,-4,0,0,0,0,0
DL,2023-11-15,0759,N342DN,ATL,15:10:00,15:07:00,-3,0,0,0,0,0
DL,2023-11-15,0832,N312DN,ATL,20:30:00,20:20:00,-10,0,0,0,0,0
DL,2023-11-15,0850,N307DX,ATL,18:30:00,18:29:00,-1,0,0,0,0,0
DL,2023-11-15,0950,N343DN,ATL,19:30:00,19:30:00,0,0,0,0,0,0
DL,2023-11-15,1019,N330NW,MIA,15:00:00,18:13:00,193,193,0,13,0,0
DL,2023-11-15,1085,N323US,DTW,10:00:00,10:09:00,9,0,0,0,0,0
DL,2023-11-15,1165,N343NW,MSP,07:40:00,07:39:00,-1,0,0,0,0,0
DL,2023-11-15,1435,N322NB,DTW,06:00:00,05:52:00,-8,0,0,0,0,0
DL,2023-11-15,1447,N363NW,DTW,17:35:00,17:23:00,-12,0,0,0,0,0
DL,2023-11-15,1740,N325NB,MSP,06:30:00,06:26:00,-4,0,0,0,0,0
DL,2023-11-15,2280,N312US,MSP,11:55:00,12:59:00,64,49,0,0,0,0
DL,2023-11-15,2436,N117DX,MSP,16:10:00,16:16:00,6,0,0,0,0,0
DL,2023-11-15,2442,N354NW,MCO,06:59:00,11:16:00,257,229,0,0,0,0
DL,2023-11-15,2676,N326US,DTW,20:15:00,20:23:00,8,0,0,0,0,0
DL,2023-11-15,2698,N364NB,MSP,18:59:00,18:53:00,-6,0,0,0,0,0
DL,2023-11-15,2729,N354NW,MCO,14:00:00,17:02:00,182,0,0,0,0,158
DL,2023-11-15,2849,N330NB,DTW,12:55:00,12:50:00,-5,0,0,0,0,0
DL,2003-11-16,0209,N944DL,ATL,17:05:00,17:34:00,29,25,0,0,0,0
DL,2003-11-16,0319,N975DL,ATL,16:05:00,16:06:00,1,0,0,0,0,0
DL,2003-11-16,0399,N382DL,CVG,13:40:00,13:45:00,5,0,0,17,0,0
DL,2003-11-16,0573,N607DL,SLC,18:20:00,18:23:00,3,0,0,0,0,0
DL,2003-11-16,0585,N980DL,ATL,08:05:00,08:03:00,-2,0,0,25,0,0
DL,2003-11-16,0623,N932DL,ATL,14:05:00,14:27:00,22,0,0,0,0,0
DL,2003-11-16,0725,N926DL,ATL,15:05:00,15:03:00,-2,0,0,0,0,0
DL,2003-11-16,0746,N901DE,JFK,14:59:00,15:12:00,13,0,0,0,0,0
DL,2003-11-16,0802,N926DL,CVG,10:05:00,10:08:00,3,0,0,0,0,0
DL,2003-11-16,0843,N925DL,ATL,12:05:00,12:05:00,0,0,0,0,0,0
DL,2003-11-16,0883,N244WA,ATL,21:05:00,21:19:00,14,0,0,3,0,14
DL,2003-11-16,0918,N908DE,ATL,18:05:00,18:27:00,22,22,0,0,0,0
DL,2003-11-16,0925,N391DA,ATL,10:05:00,10:04:00,-1,0,0,0,0,0
DL,2003-11-16,0961,N924DL,ATL,13:05:00,13:20:00,15,0,0,0,0,0
DL,2003-11-16,1263,N3765,ATL,07:05:00,07:02:00,-3,0,0,0,0,0
DL,2003-11-16,1285,N901DE,ATL,20:05:00,20:16:00,11,0,0,0,0,0
DL,2003-11-16,1297,N973DL,ATL,19:05:00,19:06:00,1,0,0,27,0,0
DL,2003-11-16,1403,N313DL,CVG,18:00:00,18:02:00,2,0,0,0,0,0
DL,2003-11-16,1744,N242DL,LGA,08:30:00,08:29:00,-1,0,0,0,0,0
DL,2003-11-16,1748,N241DL,LGA,10:30:00,10:31:00,1,0,0,0,0,0
DL,2003-11-16,1750,N223DZ,LGA,11:30:00,11:30:00,0,0,0,0,0,0
DL,2003-11-16,1752,N242DL,LGA,12:30:00,12:30:00,0,0,0,0,0,0
DL,2003-11-16,1754,N225DL,LGA,13:30:00,13:32:00,2,0,0,0,0,0
DL,2003-11-16,1756,N241DL,LGA,14:30:00,14:29:00,-1,0,0,0,0,0
DL,2003-11-16,1758,N223DZ,LGA,15:30:00,15:30:00,0,0,0,0,0,0
DL,2003-11-16,1760,N242DL,LGA,16:30:00,16:27:00,-3,0,0,0,0,0
DL,2003-11-16,1762,N225DL,LGA,17:30:00,17:31:00,1,0,0,0,0,0
DL,2003-11-16,1764,N241DL,LGA,18:30:00,18:30:00,0,0,0,0,0,0
DL,2003-11-16,1766,N223DZ,LGA,19:30:00,19:31:00,1,0,0,0,0,0
DL,2003-11-16,1768,N242DL,LGA,20:30:00,20:30:00,0,0,0,0,0,0
DL,2003-11-16,1897,N378DL,ATL,11:05:00,11:06:00,1,0,0,0,0,0
DL,2004-11-16,0209,N380DA,ATL,17:05:00,17:04:00,-1,0,0,0,0,0
DL,2004-11-16,0301,N956DL,ATL,15:05:00,15:15:00,10,0,0,0,0,0
DL,2004-11-16,0454,N909DL,ATL,09:05:00,09:03:00,-2,0,0,0,0,0
DL,2004-11-16,0573,N393DA,SLC,16:59:00,17:05:00,6,0,0,0,0,0
DL,2004-11-16,0585,N905DE,ATL,08:05:00,08:00:00,-5,0,0,0,0,0
DL,2004-11-16,0612,N3746H,ATL,07:05:00,07:06:00,1,0,0,0,0,0
DL,2004-11-16,0623,N904DL,ATL,14:05:00,14:01:00,-4,0,0,0,0,0
DL,2004-11-16,0746,N968DL,JFK,14:55:00,14:51:00,-4,0,0,0,0,0
DL,2004-11-16,0843,N971DL,ATL,12:05:00,12:12:00,7,0,0,0,0,0
DL,2004-11-16,0883,N601DL,ATL,21:05:00,21:02:00,-3,0,0,0,0,0
DL,2004-11-16,0918,N902DL,ATL,18:05:00,18:04:00,-1,0,0,0,0,0
DL,2004-11-16,0925,N927DA,ATL,10:05:00,10:06:00,1,0,0,0,0,0
DL,2004-11-16,0961,N949DL,ATL,13:05:00,13:03:00,-2,0,0,0,0,0
DL,2004-11-16,0965,N3755D,CVG,06:45:00,06:38:00,-7,0,0,0,0,0
DL,2004-11-16,1021,N919DE,ATL,16:05:00,16:05:00,0,0,0,0,0,0
DL,2004-11-16,1142,N933DL,CVG,10:05:00,10:00:00,-5,0,0,0,0,0
DL,2004-11-16,1147,N236WA,CVG,17:59:00,17:52:00,-7,0,0,0,0,0
DL,2004-11-16,1285,N968DL,ATL,20:05:00,20:00:00,-5,0,0,0,0,0
DL,2004-11-16,1297,N948DL,ATL,19:05:00,19:11:00,6,0,0,0,0,0
DL,2004-11-16,1438,N314DA,CVG,13:40:00,13:39:00,-1,0,0,0,0,0
DL,2004-11-16,1897,N930DL,ATL,11:05:00,10:57:00,-8,0,0,0,0,0
DL,2004-11-16,1940,N221DL,LGA,06:30:00,06:30:00,0,0,0,0,0,0
DL,2004-11-16,1942,N224DA,LGA,07:30:00,07:29:00,-1,0,0,0,0,0
DL,2004-11-16,1944,N223DZ,LGA,08:30:00,08:30:00,0,0,0,0,0,0
DL,2004-11-16,1946,N241DL,LGA,09:30:00,09:30:00,0,0,0,0,0,0
DL,2004-11-16,1948,N221DL,LGA,10:30:00,10:30:00,0,0,0,0,0,0
DL,2004-11-16,1950,N224DA,LGA,11:30:00,11:30:00,0,0,0,0,0,0
DL,2004-11-16,1952,N223DZ,LGA,12:30:00,12:29:00,-1,0,0,0,0,0
DL,2004-11-16,1954,N241DL,LGA,13:30:00,13:29:00,-1,0,0,0,0,0
DL,2004-11-16,1956,N221DL,LGA,14:30:00,14:29:00,-1,0,0,0,0,0
DL,2004-11-16,1958,N224DA,LGA,15:30:00,15:30:00,0,0,0,0,0,0
DL,2004-11-16,1960,N223DZ,LGA,16:30:00,16:29:00,-1,0,0,0,0,0
DL,2004-11-16,1962,N241DL,LGA,17:30:00,17:31:00,1,0,0,22,0,0
DL,2004-11-16,1964,N221DL,LGA,18:30:00,18:28:00,-2,0,0,0,0,0
DL,2004-11-16,1966,N224DA,LGA,19:30:00,19:29:00,-1,0,0,0,0,0
DL,2004-11-16,1968,N223DZ,LGA,20:30:00,20:29:00,-1,0,0,0,0,0
DL,2005-11-16,0209,N3755D,ATL,17:05:00,17:07:00,2,0,0,0,0,0
DL,2005-11-16,0255,N939DL,ATL,18:05:00,18:02:00,-3,0,0,0,0,0
DL,2005-11-16,0311,N306DL,CVG,13:59:00,13:56:00,-3,0,0,0,0,0
DL,2005-11-16,0320,N620DL,ATL,09:05:00,09:00:00,-5,0,0,0,0,0
DL,2005-11-16,0433,N3742C,ATL,07:05:00,07:02:00,-3,0,0,0,0,0
DL,2005-11-16,0481,N309DL,CVG,09:55:00,09:52:00,-3,0,0,0,0,0
DL,2005-11-16,0509,N385DN,CVG,06:45:00,06:45:00,0,0,0,0,0,0
DL,2005-11-16,0557,N966DL,ATL,16:05:00,16:04:00,-1,0,0,0,0,0
DL,2005-11-16,0573,N3762Y,SLC,17:00:00,17:16:00,16,0,0,6,0,16
DL,2005-11-16,0820,N3743H,JFK,15:00:00,16:44:00,104,0,0,13,0,104
DL,2005-11-16,0870,N373DL,ATL,15:05:00,14:58:00,-7,0,0,26,0,0
DL,2005-11-16,0925,N3761R,ATL,10:05:00,10:01:00,-4,0,0,0,0,0
DL,2005-11-16,1412,N237WA,CVG,18:00:00,17:59:00,-1,0,0,0,0,0
DL,2005-11-16,1494,N984DL,ATL,14:05:00,14:03:00,-2,0,0,38,0,0
DL,2005-11-16,1515,N953DL,ATL,19:05:00,19:06:00,1,0,0,0,0,0
DL,2005-11-16,1740,N3743H,ATL,08:05:00,08:02:00,-3,0,0,0,0,0
DL,2005-11-16,1792,N956DL,ATL,13:05:00,13:01:00,-4,0,0,18,0,0
DL,2005-11-16,1883,N947DL,ATL,20:05:00,20:04:00,-1,0,0,0,0,0
DL,2005-11-16,1897,N372DA,ATL,11:05:00,11:04:00,-1,0,0,15,0,0
DL,2005-11-16,1940,N917DL,LGA,06:50:00,06:48:00,-2,0,0,0,0,0
DL,2005-11-16,1942,N915DL,LGA,07:30:00,07:28:00,-2,0,0,0,0,0
DL,2005-11-16,1944,N997DL,LGA,08:30:00,08:29:00,-1,0,0,16,0,0
DL,2005-11-16,1946,N909DL,LGA,09:30:00,09:29:00,-1,0,0,0,0,0
DL,2005-11-16,1948,N917DL,LGA,10:30:00,10:29:00,-1,0,0,35,0,0
DL,2005-11-16,1950,N915DL,LGA,11:30:00,00:00:00,0,0,0,0,0,0
DL,2005-11-16,1952,N911DL,LGA,12:30:00,12:33:00,3,0,0,0,0,0
DL,2005-11-16,1954,N909DL,LGA,13:30:00,13:29:00,-1,0,0,0,0,0
DL,2005-11-16,1956,N915DL,LGA,14:30:00,14:30:00,0,0,0,0,0,0
DL,2005-11-16,1958,N917DL,LGA,15:30:00,15:31:00,1,0,0,0,0,0
DL,2005-11-16,1960,N911DL,LGA,16:30:00,16:29:00,-1,0,0,0,0,0
DL,2005-11-16,1962,N909DL,LGA,17:30:00,17:28:00,-2,0,0,0,0,0
DL,2005-11-16,1964,N915DL,LGA,18:30:00,18:28:00,-2,0,0,27,0,0
DL,2005-11-16,1966,N917DL,LGA,19:30:00,19:33:00,3,0,0,49,0,0
DL,2005-11-16,1968,N911DL,LGA,20:30:00,20:29:00,-1,0,0,20,0,0
DL,2006-11-16,0295,N993DL,ATL,07:00:00,06:58:00,-2,0,0,0,0,0
DL,2006-11-16,0428,N3769L,CVG,17:59:00,18:42:00,43,0,0,0,0,40
DL,2006-11-16,0437,N390DA,ATL,06:00:00,05:59:00,-1,0,0,0,0,0
DL,2006-11-16,0619,N952DL,ATL,12:59:00,14:02:00,63,0,63,82,0,0
